PUBLICATION,EXTRACT_DATE,TYPE,SUB_ICB_LOCATION_CODE,ONS_SUB_ICB_LOCATION_CODE,CODE,POSTCODE,SEX,AGE,NUMBER_OF_PATIENTS,Latitude,Longitude
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85061,B9 5PU,ALL,ALL,11269,52.475709,-1.8390816
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85062,B29 4HH,ALL,ALL,5205,52.426433,-1.9738965
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85063,B24 0SY,ALL,ALL,59714,52.519802,-1.8131303
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85065,B24 9JN,ALL,ALL,13496,52.528641,-1.8320047
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85066,B8 2JN,ALL,ALL,7434,52.493159,-1.826484
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85069,B6 6BB,ALL,ALL,16240,52.505172,-1.8991418
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85070,B23 6DJ,ALL,ALL,13429,52.523882,-1.8573293
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85071,B38 8TE,ALL,ALL,8193,52.409967,-1.9355665
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85074,B13 9HD,ALL,ALL,8039,52.446112,-1.8833571
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85076,B31 5ER,ALL,ALL,7583,52.403979,-1.998824
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85077,B30 1BY,ALL,ALL,9351,52.415485,-1.9329708
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85078,B11 4BW,ALL,ALL,10809,52.444502,-1.858424
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85079,B35 6EE,ALL,ALL,10115,52.518108,-1.794009
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85081,B23 5DD,ALL,ALL,9529,52.535155,-1.8646052
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85082,B21 9NH,ALL,ALL,4899,52.505012,-1.9409529
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85084,B12 0UF,ALL,ALL,5976,52.464187,-1.8886818
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85086,B31 4TU,ALL,ALL,10290,52.392709,-1.9666862
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85087,B44 0HL,ALL,ALL,11238,52.536766,-1.8742127
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85088,B16 9AL,ALL,ALL,17407,52.474621,-1.9316594
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85094,B25 8BY,ALL,ALL,2263,52.463189,-1.8283973
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85097,B26 3SE,ALL,ALL,2053,52.456329,-1.7794631
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85098,B16 0LU,ALL,ALL,5224,52.482162,-1.9470794
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85105,B27 7XZ,ALL,ALL,4746,52.44445,-1.8196427
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85107,B36 8LR,ALL,ALL,3153,52.506245,-1.8016224
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85108,B10 9QE,ALL,ALL,6196,52.4726,-1.8618967
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85110,B8 1RZ,ALL,ALL,10977,52.490892,-1.8519278
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85113,B34 6BP,ALL,ALL,6188,52.497881,-1.7999808
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85115,B23 5TJ,ALL,ALL,1994,52.53421,-1.8287255
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85116,B11 4AN,ALL,ALL,8566,52.451603,-1.8645668
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85117,B32 3PR,ALL,ALL,5823,52.436181,-2.0031038
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85118,B28 0RF,ALL,ALL,3292,52.414514,-1.8464052
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85123,B6 6JY,ALL,ALL,8740,52.506253,-1.8915813
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85124,B5 7LX,ALL,ALL,12329,52.465393,-1.9008516
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85128,B12 9LP,ALL,ALL,5157,52.457381,-1.8879484
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85134,B38 8AX,ALL,ALL,2971,52.398881,-1.95366
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85136,B14 5SB,ALL,ALL,11322,52.405275,-1.898987
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85139,B8 1JA,ALL,ALL,5508,52.490627,-1.8556842
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85141,B34 6RB,ALL,ALL,2981,52.497659,-1.7857967
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85142,B30 3QT,ALL,ALL,1608,52.408441,-1.9118572
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85143,B32 3LE,ALL,ALL,7306,52.436801,-1.9954107
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85145,B20 2NR,ALL,ALL,8689,52.520008,-1.927168
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85146,B10 0AU,ALL,ALL,5786,52.465668,-1.8611382
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85149,B8 3QD,ALL,ALL,5688,52.489856,-1.8506941
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85153,B11 4RA,ALL,ALL,3423,52.45691,-1.8675379
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85154,B19 1HS,ALL,ALL,4498,52.50377,-1.9104739
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85155,B44 0UY,ALL,ALL,6043,52.553926,-1.8815529
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85156,B30 2SH,ALL,ALL,10106,52.43303,-1.9138086
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85158,B44 9HW,ALL,ALL,2173,52.554702,-1.8938959
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85164,B12 8QE,ALL,ALL,13123,52.45223,-1.8796328
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85167,B15 2QU,ALL,ALL,13143,52.455844,-1.9379868
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85170,B8 1RE,ALL,ALL,4962,52.494286,-1.8558784
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85171,B26 1AT,ALL,ALL,2806,52.463271,-1.8061573
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85172,B32 2TJ,ALL,ALL,13443,52.460912,-1.99011
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85174,B11 1LU,ALL,ALL,4302,52.462587,-1.8713183
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85175,B72 1DL,ALL,ALL,10752,52.538746,-1.8259655
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85176,B21 9RY,ALL,ALL,5292,52.503058,-1.9349154
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85177,B27 7AL,ALL,ALL,6216,52.432515,-1.8165291
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85178,B19 1BP,ALL,ALL,10729,52.501197,-1.9205258
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85179,B14 5DJ,ALL,ALL,4618,52.409739,-1.8847171
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85600,B38 8QS,ALL,ALL,14087,52.404588,-1.930753
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85624,B42 1TY,ALL,ALL,6312,52.525683,-1.9043569
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85634,B19 1HL,ALL,ALL,8793,52.506341,-1.9100856
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85642,B18 7AL,ALL,ALL,5730,52.487659,-1.9372649
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85669,B23 6DJ,ALL,ALL,6048,52.523882,-1.8573293
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85670,B8 1RT,ALL,ALL,3411,52.491624,-1.855622
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85671,B30 2AA,ALL,ALL,2737,52.430131,-1.9343018
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85676,B6 5HP,ALL,ALL,5778,52.501789,-1.8862743
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85679,B10 9AB,ALL,ALL,5629,52.4722,-1.8506213
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85680,B8 3RZ,ALL,ALL,2374,52.485898,-1.8284858
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85684,B16 0HH,ALL,ALL,3346,52.485585,-1.9420096
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85686,B18 7AL,ALL,ALL,1541,52.487659,-1.9372649
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85693,B14 6AA,ALL,ALL,2451,52.427278,-1.8930101
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85694,B26 2SB,ALL,ALL,3415,52.468447,-1.7886911
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85697,B6 5UP,ALL,ALL,4538,52.503316,-1.8752361
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85699,B10 0UG,ALL,ALL,5414,52.470116,-1.8590781
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85701,B19 1TT,ALL,ALL,4288,52.502215,-1.9103739
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85706,B16 0HZ,ALL,ALL,13508,52.485847,-1.9439531
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85711,B17 8LG,ALL,ALL,3000,52.476692,-1.9582018
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85713,B12 0YA,ALL,ALL,5105,52.464365,-1.8874597
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85715,B21 9RY,ALL,ALL,11371,52.503058,-1.9349154
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85716,B23 6DJ,ALL,ALL,5018,52.523882,-1.8573293
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85717,B26 2TY,ALL,ALL,4378,52.466884,-1.7796165
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85721,B21 0HL,ALL,ALL,10211,52.505698,-1.9483035
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85722,B8 3HE,ALL,ALL,5568,52.489175,-1.8449528
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85730,B31 1TR,ALL,ALL,2845,52.421319,-1.9831045
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85732,B7 5BT,ALL,ALL,2328,52.493243,-1.8718918
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85733,B13 8QS,ALL,ALL,6918,52.438179,-1.910533
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85735,B11 3ND,ALL,ALL,6187,52.453195,-1.8577782
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85736,B27 6QJ,ALL,ALL,5653,52.44948,-1.8293187
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85739,B8 1JA,ALL,ALL,5234,52.490627,-1.8556842
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85746,B33 0SA,ALL,ALL,5847,52.469009,-1.7768973
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85749,B10 0TU,ALL,ALL,3021,52.466324,-1.8464608
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85756,B11 4DG,ALL,ALL,2861,52.444953,-1.859629
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85757,B21 9RY,ALL,ALL,4048,52.503058,-1.9349154
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85759,B7 5DT,ALL,ALL,7223,52.493572,-1.876766
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85766,B12 9LP,ALL,ALL,3812,52.457381,-1.8879484
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85770,B26 3TT,ALL,ALL,2205,52.460524,-1.7775289
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85774,B11 4BW,ALL,ALL,6863,52.444502,-1.858424
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85778,B2 4UH,ALL,ALL,14302,52.480689,-1.8954724
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85779,B44 0DX,ALL,ALL,2845,52.542854,-1.8760533
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85781,B9 5EG,ALL,ALL,3693,52.476772,-1.8552289
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85783,B12 9RR,ALL,ALL,5398,52.453843,-1.8925633
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85792,B44 8TU,ALL,ALL,3204,52.542584,-1.8946475
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85794,B11 1LU,ALL,ALL,3463,52.462587,-1.8713183
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85797,B1 3AL,ALL,ALL,9837,52.486252,-1.915531
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M85803,B8 2HB,ALL,ALL,11032,52.493781,-1.8345676
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M88020,B17 8DP,ALL,ALL,13101,52.473851,-1.9594264
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89001,B36 9EJ,ALL,ALL,3529,52.509264,-1.7758245
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89002,B37 6BE,ALL,ALL,6232,52.494006,-1.7477847
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89003,B90 4DD,ALL,ALL,40013,52.395147,-1.8252221
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89005,B92 7JS,ALL,ALL,8391,52.437993,-1.8073714
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89007,B92 7SA,ALL,ALL,6369,52.447599,-1.7991636
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89008,B37 5BU,ALL,ALL,13174,52.480569,-1.7536334
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89009,B26 1PE,ALL,ALL,11195,52.461306,-1.8027072
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89010,B93 8LH,ALL,ALL,10847,52.372757,-1.7520739
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89012,B37 7WB,ALL,ALL,11309,52.477861,-1.72775
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89013,B36 0SZ,ALL,ALL,6099,52.503076,-1.7475413
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89015,B90 3LX,ALL,ALL,12174,52.419649,-1.821273
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89016,CV7 7RW,ALL,ALL,12851,52.394767,-1.6437898
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89017,B91 2AG,ALL,ALL,56455,52.419642,-1.7752348
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89019,B92 8ED,ALL,ALL,10895,52.444192,-1.7889247
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89021,B26 3JS,ALL,ALL,4543,52.451827,-1.7758363
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89024,B90 1NG,ALL,ALL,4110,52.407772,-1.8685081
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89026,B36 0HH,ALL,ALL,10880,52.501796,-1.7586414
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89027,B36 0SZ,ALL,ALL,7974,52.503076,-1.7475413
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89030,B93 0QA,ALL,ALL,5561,52.379799,-1.7447625
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M89608,B92 0AH,ALL,ALL,3527,52.424182,-1.7018017
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,M91642,B43 7DY,ALL,ALL,1530,52.557465,-1.8980635
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y00159,B28 8BG,ALL,ALL,30210,52.440572,-1.8497424
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y00412,B21 9RY,ALL,ALL,5714,52.503058,-1.9349154
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y00471,B18 7BA,ALL,ALL,6711,52.482797,-1.9240929
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y00492,B18 7AL,ALL,ALL,8776,52.487659,-1.9372649
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y01057,B4 6HA,ALL,ALL,1198,52.48606,-1.8991559
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y01068,B8 1RZ,ALL,ALL,4676,52.490892,-1.8519278
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y02567,B36 8GH,ALL,ALL,6178,52.502837,-1.8011516
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y02571,B14 7AG,ALL,ALL,7685,52.43631,-1.8903258
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y02794,B8 3SW,ALL,ALL,12219,52.487131,-1.849805
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y02893,B33 8TA,ALL,ALL,18573,52.478024,-1.817518
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y03597,B8 3SW,ALL,ALL,6758,52.487131,-1.849805
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y05826,B11 4BW,ALL,ALL,6191,52.444502,-1.858424
GP_PRAC_PAT_LIST,01-Jul-23,GP,15E,E38000258,Y06378,B18 7AL,ALL,ALL,6280,52.487659,-1.9372649
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86002,LS11 8LH,ALL,ALL,15153,53.778307,-1.5558748
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86003,LS12 3HD,ALL,ALL,16991,53.796389,-1.593197
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86004,LS16 7RX,ALL,ALL,8217,53.856747,-1.6078001
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86005,LS11 5HT,ALL,ALL,5609,53.774125,-1.5455252
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86006,LS26 8SZ,ALL,ALL,15191,53.752439,-1.4494429
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86007,LS14 5BD,ALL,ALL,8899,53.822846,-1.446394
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86008,LS17 5DT,ALL,ALL,19453,53.846916,-1.5518966
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86009,LS15 8BZ,ALL,ALL,8209,53.804661,-1.4515988
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86010,LS22 5BQ,ALL,ALL,9843,53.908135,-1.4089479
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86011,LS28 7QR,ALL,ALL,10023,53.799853,-1.6874167
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86012,LS11 8LH,ALL,ALL,19128,53.778307,-1.5558748
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86013,LS17 6PZ,ALL,ALL,20868,53.843181,-1.5340329
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86014,LS28 7DE,ALL,ALL,13268,53.795009,-1.6613114
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86015,LS13 2UP,ALL,ALL,14107,53.814139,-1.6288834
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86016,LS9 9EF,ALL,ALL,18101,53.800216,-1.4978883
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86017,LS6 2RX,ALL,ALL,16529,53.814227,-1.5472636
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86018,LS28 7XP,ALL,ALL,7687,53.794882,-1.6638476
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86019,LS7 3DR,ALL,ALL,9635,53.825053,-1.5435161
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86020,WF3 3SA,ALL,ALL,11132,53.729442,-1.495397
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86022,LS8 3BZ,ALL,ALL,14001,53.819982,-1.4939307
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86024,LS12 1HU,ALL,ALL,8986,53.791705,-1.5748597
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86025,LS6 1SG,ALL,ALL,11060,53.806771,-1.5677526
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86028,LS27 9EW,ALL,ALL,5160,53.742058,-1.5990888
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86029,LS21 3HD,ALL,ALL,5689,53.904772,-1.6991459
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86030,LS6 2AF,ALL,ALL,11714,53.820834,-1.5769803
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86032,LS21 1BQ,ALL,ALL,18897,53.906969,-1.6938483
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86033,LS22 6RT,ALL,ALL,11865,53.930262,-1.3889126
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86034,LS23 6PY,ALL,ALL,6722,53.903613,-1.3431381
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86035,LS10 2PT,ALL,ALL,9377,53.779921,-1.5265996
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86036,LS25 7JN,ALL,ALL,11424,53.771334,-1.3678566
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86038,LS19 7PS,ALL,ALL,11738,53.865177,-1.6839651
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86039,LS7 4LF,ALL,ALL,9756,53.826921,-1.5338942
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86041,LS5 3QT,ALL,ALL,7803,53.827327,-1.615352
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86042,LS10 3NB,ALL,ALL,15167,53.749979,-1.5349885
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86043,LS9 9JD,ALL,ALL,9354,53.793168,-1.5149439
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86044,LS16 6FR,ALL,ALL,27203,53.846524,-1.6041565
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86048,LS25 1HB,ALL,ALL,14256,53.792306,-1.3874272
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86049,LS6 2SF,ALL,ALL,9921,53.812736,-1.5475682
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86050,LS28 5DL,ALL,ALL,20539,53.811005,-1.6699148
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86051,LS19 7JN,ALL,ALL,14608,53.866635,-1.6846993
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86052,LS20 8AR,ALL,ALL,11304,53.871753,-1.7113822
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86054,LS9 9EF,ALL,ALL,6301,53.800216,-1.4978883
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86055,LS15 8BA,ALL,ALL,6416,53.807473,-1.449421
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86056,LS17 8AE,ALL,ALL,4318,53.850213,-1.5257464
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86057,LS27 9NB,ALL,ALL,18708,53.744875,-1.6055971
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86059,LS6 4JN,ALL,ALL,15816,53.82723,-1.565871
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86060,LS12 1JE,ALL,ALL,10478,53.791836,-1.5760728
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86061,LS8 4HQ,ALL,ALL,5024,53.815672,-1.5188762
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86062,LS14 6DX,ALL,ALL,8403,53.81371,-1.4552169
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86064,WF3 1RQ,ALL,ALL,16462,53.72857,-1.5589755
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86066,LS8 1AY,ALL,ALL,13939,53.843252,-1.5134536
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86067,LS27 9EN,ALL,ALL,17418,53.742904,-1.604812
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86068,LS5 3JN,ALL,ALL,7679,53.818303,-1.601582
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86069,LS4 2EL,ALL,ALL,13571,53.807532,-1.5797109
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86070,LS19 7JN,ALL,ALL,4468,53.866635,-1.6846993
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86071,LS12 5SG,ALL,ALL,8697,53.782466,-1.601208
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86075,LS15 9JH,ALL,ALL,12998,53.791923,-1.4319097
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86081,LS9 6AU,ALL,ALL,14894,53.808925,-1.506501
GP_PRAC_PAT_LIST,01-Jul-23,GP,15F,E38000225,B86086,LS6 3DS,ALL,ALL,7423,53.817096,-1.5876957
